GAME_ID,GENRE_ID,GENRE_NAME
353427,14,Action
353428,14,Action
353429,14,Action
353434,14,Action
353440,14,Action
353452,14,Action
353456,14,Action
353500,14,Action
353510,14,Action
353519,14,Action
353535,14,Action
353602,14,Action
353607,14,Action
353614,14,Action
353621,14,Action
35374,14,Action
3543,14,Action
35490,14,Action
35505,14,Action
355149,14,Action
355170,14,Action
355172,14,Action
355174,14,Action
355176,14,Action
355193,14,Action
355194,14,Action
355196,14,Action
355197,14,Action
355214,14,Action
355224,14,Action
355228,14,Action
355265,14,Action
355285,14,Action
355298,14,Action
355371,14,Action
355373,14,Action
355394,14,Action
355396,14,Action
3554,14,Action
35541,14,Action
355411,14,Action
355417,14,Action
355419,14,Action
35548,14,Action
3556,14,Action
35561,14,Action
355682,14,Action
35569,14,Action
35626,14,Action
35629,14,Action
35654,14,Action
356739,14,Action
356839,14,Action
35684,14,Action
356848,14,Action
356860,14,Action
356867,14,Action
356871,14,Action
356876,14,Action
356878,14,Action
356894,14,Action
356899,14,Action
356935,14,Action
356983,14,Action
356995,14,Action
356999,14,Action
357001,14,Action
35702,14,Action
357036,14,Action
357038,14,Action
357043,14,Action
357050,14,Action
35718,14,Action
35724,14,Action
35763,14,Action
357787,14,Action
357788,14,Action
357789,14,Action
357790,14,Action
357794,14,Action
357795,14,Action
357797,14,Action
357798,14,Action
357800,14,Action
357805,14,Action
357812,14,Action
357813,14,Action
357815,14,Action
357817,14,Action
357820,14,Action
357821,14,Action
357822,14,Action
357823,14,Action
357828,14,Action
357829,14,Action
357830,14,Action
357836,14,Action
357838,14,Action
357840,14,Action
357841,14,Action
357846,14,Action
357847,14,Action
357851,14,Action
357852,14,Action
357853,14,Action
357854,14,Action
357855,14,Action
357862,14,Action
357863,14,Action
357864,14,Action
357865,14,Action
357867,14,Action
357868,14,Action
357869,14,Action
357870,14,Action
357871,14,Action
357872,14,Action
357873,14,Action
357874,14,Action
357876,14,Action
357878,14,Action
357881,14,Action
357883,14,Action
357886,14,Action
35800,14,Action
35854,14,Action
35862,14,Action
358842,14,Action
358921,14,Action
358960,14,Action
358962,14,Action
358969,14,Action
358974,14,Action
358977,14,Action
358983,14,Action
358986,14,Action
358987,14,Action
358988,14,Action
358989,14,Action
358990,14,Action
358991,14,Action
358994,14,Action
358997,14,Action
359006,14,Action
359010,14,Action
359014,14,Action
359015,14,Action
359019,14,Action
359020,14,Action
359022,14,Action
359024,14,Action
359026,14,Action
359027,14,Action
359031,14,Action
359032,14,Action
359033,14,Action
359035,14,Action
359043,14,Action
359046,14,Action
359047,14,Action
359050,14,Action
359051,14,Action
359053,14,Action
359066,14,Action
359067,14,Action
359070,14,Action
359072,14,Action
359073,14,Action
359079,14,Action
359081,14,Action
359082,14,Action
359086,14,Action
359089,14,Action
359096,14,Action
359097,14,Action
359098,14,Action
359099,14,Action
359105,14,Action
359106,14,Action
359116,14,Action
359117,14,Action
359118,14,Action
359119,14,Action
359120,14,Action
359124,14,Action
359125,14,Action
359129,14,Action
359130,14,Action
359131,14,Action
359132,14,Action
359133,14,Action
359134,14,Action
359135,14,Action
359137,14,Action
359140,14,Action
359142,14,Action
359143,14,Action
359146,14,Action
359148,14,Action
359149,14,Action
359150,14,Action
359154,14,Action
359156,14,Action
359160,14,Action
359162,14,Action
359164,14,Action
359170,14,Action
359172,14,Action
359175,14,Action
359179,14,Action
359180,14,Action
359183,14,Action
359184,14,Action
359188,14,Action
359190,14,Action
3592,14,Action
359201,14,Action
359202,14,Action
359203,14,Action
359204,14,Action
359206,14,Action
359209,14,Action
359210,14,Action
359213,14,Action
35947,14,Action
35948,14,Action
359595,14,Action
359601,14,Action
359608,14,Action
359609,14,Action
359617,14,Action
359625,14,Action
359626,14,Action
35963,14,Action
359655,14,Action
359663,14,Action
359677,14,Action
359682,14,Action
359713,14,Action
359716,14,Action
359719,14,Action
359744,14,Action
359752,14,Action
359761,14,Action
359764,14,Action
359766,14,Action
359768,14,Action
359771,14,Action
359782,14,Action
35981,14,Action
359818,14,Action
35985,14,Action
36009,14,Action
36016,14,Action
36018,14,Action
36029,14,Action
36062,14,Action
36096,14,Action
3615,14,Action
36190,14,Action
36249,14,Action
362591,14,Action
362593,14,Action
362595,14,Action
362596,14,Action
362597,14,Action
362598,14,Action
36260,14,Action
362600,14,Action
362601,14,Action
362603,14,Action
362607,14,Action
362611,14,Action
362614,14,Action
362615,14,Action
362617,14,Action
362618,14,Action
362620,14,Action
362621,14,Action
362624,14,Action
362627,14,Action
362628,14,Action
362631,14,Action
362634,14,Action
362641,14,Action
362653,14,Action
362654,14,Action
362663,14,Action
362669,14,Action
362683,14,Action
362690,14,Action
362693,14,Action
362694,14,Action
362700,14,Action
362706,14,Action
362709,14,Action
362710,14,Action
362714,14,Action
362716,14,Action
362717,14,Action
362718,14,Action
362719,14,Action
362721,14,Action
362726,14,Action
362733,14,Action
362743,14,Action
362766,14,Action
362774,14,Action
362777,14,Action
362780,14,Action
362782,14,Action
362784,14,Action
362788,14,Action
362789,14,Action
362791,14,Action
3628,14,Action
36292,14,Action
36317,14,Action
3634,14,Action
36350,14,Action
36355,14,Action
36367,14,Action
36381,14,Action
36390,14,Action
36455,14,Action
364808,14,Action
36489,14,Action
3651,14,Action
36557,14,Action
36571,14,Action
36577,14,Action
36582,14,Action
36610,14,Action
3665,14,Action
3667,14,Action
366855,14,Action
366857,14,Action
366861,14,Action
366871,14,Action
366875,14,Action
366878,14,Action
366880,14,Action
366897,14,Action
366902,14,Action
366904,14,Action
366908,14,Action
366909,14,Action
366910,14,Action
366912,14,Action
366913,14,Action
366918,14,Action
366921,14,Action
366922,14,Action
366924,14,Action
366927,14,Action
366931,14,Action
366933,14,Action
366934,14,Action
366935,14,Action
366936,14,Action
366939,14,Action
366945,14,Action
366948,14,Action
366949,14,Action
366950,14,Action
366952,14,Action
366955,14,Action
366956,14,Action
366960,14,Action
366963,14,Action
366969,14,Action
366972,14,Action
366974,14,Action
366976,14,Action
366977,14,Action
366985,14,Action
366988,14,Action
366989,14,Action
366995,14,Action
3670,14,Action
367001,14,Action
367004,14,Action
367007,14,Action
367010,14,Action
367011,14,Action
367013,14,Action
367019,14,Action
367020,14,Action
367022,14,Action
367023,14,Action
367026,14,Action
367027,14,Action
367033,14,Action
36716,14,Action
36759,14,Action
36769,14,Action
36777,14,Action
36787,14,Action
36795,14,Action
36797,14,Action
368023,14,Action
368025,14,Action
368035,14,Action
368047,14,Action
36805,14,Action
368050,14,Action
368057,14,Action
368065,14,Action
368066,14,Action
368067,14,Action
368068,14,Action
36807,14,Action
368070,14,Action
368075,14,Action
368078,14,Action
368108,14,Action
36815,14,Action
36837,14,Action
3687,14,Action
3689,14,Action
368983,14,Action
369011,14,Action
369013,14,Action
369018,14,Action
369025,14,Action
369034,14,Action
369040,14,Action
369042,14,Action
369133,14,Action
36940,14,Action
3696,14,Action
36968,14,Action
3697,14,Action
37043,14,Action
37075,14,Action
37130,14,Action
371824,14,Action
37194,14,Action
37221,14,Action
3729,14,Action
37298,14,Action
3730,14,Action
3731,14,Action
37331,14,Action
37333,14,Action
3738,14,Action
3739,14,Action
3741,14,Action
37416,14,Action
3743,14,Action
3744,14,Action
37451,14,Action
3747,14,Action
3749,14,Action
3751,14,Action
37540,14,Action
3759,14,Action
3760,14,Action
3768,14,Action
3770,14,Action
3783,14,Action
37898,14,Action
3792,14,Action
3796,14,Action
3802,14,Action
38140,14,Action
38172,14,Action
3825,14,Action
3829,14,Action
3830,14,Action
3834,14,Action
3835,14,Action
3838,14,Action
3840,14,Action
3842,14,Action
384488,14,Action
3849,14,Action
38493,14,Action
3850,14,Action
38511,14,Action
3854,14,Action
385404,14,Action
3856,14,Action
3864,14,Action
3868,14,Action
3870,14,Action
38705,14,Action
3873,14,Action
3879,14,Action
3882,14,Action
3889,14,Action
3892,14,Action
3896,14,Action
389808,14,Action
38995,14,Action
3901,14,Action
39011,14,Action
39035,14,Action
39038,14,Action
39039,14,Action
3910,14,Action
3911,14,Action
3919,14,Action
39192,14,Action
39218,14,Action
3923,14,Action
39236,14,Action
39266,14,Action
39267,14,Action
39284,14,Action
3931,14,Action
3932,14,Action
3941,14,Action
3946,14,Action
39479,14,Action
39496,14,Action
3958,14,Action
3965,14,Action
39662,14,Action
396967,14,Action
39707,14,Action
39727,14,Action
3973,14,Action
39759,14,Action
3976,14,Action
39785,14,Action
3982,14,Action
3983,14,Action
3986,14,Action
39905,14,Action
3991,14,Action
3992,14,Action
3995,14,Action
3998,14,Action
4000,14,Action
40035,14,Action
4005,14,Action
4011,14,Action
40129,14,Action
401372,14,Action
401809,14,Action
401817,14,Action
4019,14,Action
4024,14,Action
4025,14,Action
40273,14,Action
40274,14,Action
40277,14,Action
4030,14,Action
40303,14,Action
40323,14,Action
40379,14,Action
403803,14,Action
40394,14,Action
40432,14,Action
40468,14,Action
4050,14,Action
40551,14,Action
4057,14,Action
4058,14,Action
4059,14,Action
40617,14,Action
4062,14,Action
40722,14,Action
4073,14,Action
4074,14,Action
407549,14,Action
4087,14,Action
40892,14,Action
40899,14,Action
4091,14,Action
40931,14,Action
40932,14,Action
4094,14,Action
409590,14,Action
4101,14,Action
4107,14,Action
4108,14,Action
4117,14,Action
4123,14,Action
4125,14,Action
4126,14,Action
41266,14,Action
4131,14,Action
41368,14,Action
4145,14,Action
41473,14,Action
414744,14,Action
4151,14,Action
415177,14,Action
4154,14,Action
416,14,Action
41606,14,Action
4161,14,Action
4166,14,Action
41665,14,Action
41666,14,Action
41667,14,Action
4167,14,Action
41687,14,Action
4175,14,Action
4177,14,Action
41785,14,Action
4179,14,Action
4185,14,Action
41929,14,Action
4199,14,Action
4202,14,Action
4206,14,Action
42141,14,Action
4219,14,Action
42191,14,Action
422,14,Action
42215,14,Action
4223,14,Action
42230,14,Action
42233,14,Action
42235,14,Action
4227,14,Action
42270,14,Action
42288,14,Action
4230,14,Action
4232,14,Action
4234,14,Action
4241,14,Action
4243,14,Action
4248,14,Action
4252,14,Action
4254,14,Action
42548,14,Action
427,14,Action
4280,14,Action
4281,14,Action
4283,14,Action
4286,14,Action
42895,14,Action
4293,14,Action
42943,14,Action
4297,14,Action
4299,14,Action
430,14,Action
4304,14,Action
432,14,Action
43242,14,Action
4329,14,Action
4331,14,Action
4332,14,Action
43350,14,Action
4339,14,Action
4345,14,Action
4347,14,Action
4348,14,Action
4356,14,Action
43576,14,Action
4360,14,Action
4361,14,Action
4365,14,Action
4369,14,Action
4371,14,Action
4373,14,Action
438276,14,Action
4386,14,Action
438615,14,Action
438622,14,Action
4388,14,Action
4391,14,Action
4397,14,Action
440065,14,Action
440077,14,Action
4406,14,Action
44194,14,Action
4427,14,Action
4437,14,Action
4438,14,Action
4439,14,Action
4440,14,Action
4443,14,Action
4445,14,Action
4447,14,Action
44493,14,Action
44525,14,Action
4459,14,Action
4461,14,Action
4466,14,Action
4468,14,Action
4469,14,Action
447,14,Action
4470,14,Action
4471,14,Action
4477,14,Action
4480,14,Action
4483,14,Action
4489,14,Action
4490,14,Action
4501,14,Action
4502,14,Action
4511,14,Action
4513,14,Action
4514,14,Action
4518,14,Action
4519,14,Action
4520,14,Action
4521,14,Action
4523,14,Action
4527,14,Action
4529,14,Action
4531,14,Action
4532,14,Action
4533,14,Action
4534,14,Action
4535,14,Action
453515,14,Action
4538,14,Action
4544,14,Action
4546,14,Action
4550,14,Action
4553,14,Action
4555,14,Action
456448,14,Action
4570,14,Action
4571,14,Action
4581,14,Action
4583,14,Action
459205,14,Action
4595,14,Action
4596,14,Action
4599,14,Action
4602,14,Action
4605,14,Action
460514,14,Action
4607,14,Action
46431,14,Action
4671,14,Action
4674,14,Action
4679,14,Action
4700,14,Action
4715,14,Action
4727,14,Action
4729,14,Action
4738,14,Action
4744,14,Action
4746,14,Action
4747,14,Action
4753,14,Action
4759,14,Action
4761,14,Action
4763,14,Action
4775,14,Action
4777,14,Action
4802,14,Action
4803,14,Action
4806,14,Action
4807,14,Action
4808,14,Action
4812,14,Action
4825,14,Action
4828,14,Action
4852,14,Action
4853,14,Action
4869,14,Action
4870,14,Action
4893,14,Action
49,14,Action
4906,14,Action
4933,14,Action
4948,14,Action
49778,14,Action
49779,14,Action
49868,14,Action
49869,14,Action
49875,14,Action
5009,14,Action
50198,14,Action
5052,14,Action
5055,14,Action
50566,14,Action
50711,14,Action
5078,14,Action
508510,14,Action
51,14,Action
5103,14,Action
5107,14,Action
51091,14,Action
51092,14,Action
511480,14,Action
5117,14,Action
5118,14,Action
5123,14,Action
51246,14,Action
51247,14,Action
5125,14,Action
5127,14,Action
5137,14,Action
5143,14,Action
5144,14,Action
5158,14,Action
5160,14,Action
5161,14,Action
5164,14,Action
5169,14,Action
5170,14,Action
517328,14,Action
5175,14,Action
5180,14,Action
5189,14,Action
5192,14,Action
5193,14,Action
5196,14,Action
5197,14,Action
5200,14,Action
5205,14,Action
5219,14,Action
5220,14,Action
5224,14,Action
5225,14,Action
5231,14,Action
52312,14,Action
52332,14,Action
5236,14,Action
52369,14,Action
5237,14,Action
52370,14,Action
52371,14,Action
5240,14,Action
5241,14,Action
52414,14,Action
5242,14,Action
52426,14,Action
52432,14,Action
5244,14,Action
52479,14,Action
52480,14,Action
5250,14,Action
52503,14,Action
5251,14,Action
52511,14,Action
52520,14,Action
52521,14,Action
52527,14,Action
52528,14,Action
5253,14,Action
52540,14,Action
52567,14,Action
52571,14,Action
52573,14,Action
5258,14,Action
5260,14,Action
52650,14,Action
52667,14,Action
52669,14,Action
52682,14,Action
52684,14,Action
5269,14,Action
52693,14,Action
52701,14,Action
52718,14,Action
52729,14,Action
52740,14,Action
52742,14,Action
52750,14,Action
52761,14,Action
5278,14,Action
52788,14,Action
5279,14,Action
52790,14,Action
52825,14,Action
52827,14,Action
5283,14,Action
52837,14,Action
5284,14,Action
52841,14,Action
5286,14,Action
52872,14,Action
52884,14,Action
52891,14,Action
5292,14,Action
52939,14,Action
5296,14,Action
5297,14,Action
5298,14,Action
52990,14,Action
52997,14,Action
52998,14,Action
5301,14,Action
53029,14,Action
5306,14,Action
53080,14,Action
5310,14,Action
53105,14,Action
5312,14,Action
53128,14,Action
5315,14,Action
53150,14,Action
53153,14,Action
53154,14,Action
53155,14,Action
53160,14,Action
53165,14,Action
53180,14,Action
53181,14,Action
53182,14,Action
5319,14,Action
53213,14,Action
53217,14,Action
5322,14,Action
53236,14,Action
53239,14,Action
53243,14,Action
53255,14,Action
53272,14,Action
53284,14,Action
5329,14,Action
53301,14,Action
53309,14,Action
53330,14,Action
53334,14,Action
53344,14,Action
53348,14,Action
53349,14,Action
53350,14,Action
5337,14,Action
53380,14,Action
53381,14,Action
53385,14,Action
5340,14,Action
5342,14,Action
5343,14,Action
5344,14,Action
53443,14,Action
53454,14,Action
53458,14,Action
53467,14,Action
53478,14,Action
53482,14,Action
5350,14,Action
53510,14,Action
53512,14,Action
53513,14,Action
5352,14,Action
53527,14,Action
53544,14,Action
53546,14,Action
53547,14,Action
53553,14,Action
53567,14,Action
5358,14,Action
53605,14,Action
5361,14,Action
53616,14,Action
5363,14,Action
53634,14,Action
53654,14,Action
53743,14,Action
5377,14,Action
53802,14,Action
53804,14,Action
5383,14,Action
53836,14,Action
5387,14,Action
53957,14,Action
5396,14,Action
53970,14,Action
5400,14,Action
5405,14,Action
5407,14,Action
54096,14,Action
5411,14,Action
5415,14,Action
5416,14,Action
5419,14,Action
5426,14,Action
54260,14,Action
54291,14,Action
5431,14,Action
54339,14,Action
54354,14,Action
54356,14,Action
54364,14,Action
54373,14,Action
54377,14,Action
54381,14,Action
54441,14,Action
54491,14,Action
54497,14,Action
54513,14,Action
5452,14,Action
54551,14,Action
54552,14,Action
54600,14,Action
54615,14,Action
5463,14,Action
54631,14,Action
54651,14,Action
5468,14,Action
5474,14,Action
54742,14,Action
54756,14,Action
5477,14,Action
54841,14,Action
5487,14,Action
5488,14,Action
5489,14,Action
54894,14,Action
5492,14,Action
5496,14,Action
5498,14,Action
5501,14,Action
5506,14,Action
5507,14,Action
5511,14,Action
5512,14,Action
5520,14,Action
5524,14,Action
5525,14,Action
5528,14,Action
5529,14,Action
5532,14,Action
5535,14,Action
5538,14,Action
5540,14,Action
5541,14,Action
5542,14,Action
5545,14,Action
5552,14,Action
5563,14,Action
5564,14,Action
5565,14,Action
5569,14,Action
5570,14,Action
5574,14,Action
5575,14,Action
5580,14,Action
5582,14,Action
5583,14,Action
55912,14,Action
55969,14,Action
55981,14,Action
55982,14,Action
55984,14,Action
55994,14,Action
56006,14,Action
5602,14,Action
56021,14,Action
56030,14,Action
5604,14,Action
5605,14,Action
5606,14,Action
56075,14,Action
56081,14,Action
56092,14,Action
5610,14,Action
56109,14,Action
5611,14,Action
56116,14,Action
56117,14,Action
56122,14,Action
56123,14,Action
56143,14,Action
5617,14,Action
5618,14,Action
56184,14,Action
56187,14,Action
5620,14,Action
56217,14,Action
56221,14,Action
56222,14,Action
5624,14,Action
56255,14,Action
56263,14,Action
56276,14,Action
5629,14,Action
5635,14,Action
5640,14,Action
5641,14,Action
5649,14,Action
5651,14,Action
5653,14,Action
5656,14,Action
5658,14,Action
5663,14,Action
5664,14,Action
5665,14,Action
5673,14,Action
56761,14,Action
5677,14,Action
5679,14,Action
5682,14,Action
5683,14,Action
5684,14,Action
5686,14,Action
5688,14,Action
5691,14,Action
5692,14,Action
5702,14,Action
5703,14,Action
5705,14,Action
5706,14,Action
5707,14,Action
5709,14,Action
57507,14,Action
57508,14,Action
57509,14,Action
57539,14,Action
57603,14,Action
57607,14,Action
57626,14,Action
57652,14,Action
57666,14,Action
57691,14,Action
57770,14,Action
57771,14,Action
57797,14,Action
57799,14,Action
57801,14,Action
57829,14,Action
57834,14,Action
57875,14,Action
57902,14,Action
57908,14,Action
57912,14,Action
5793,14,Action
57969,14,Action
58175,14,Action
58182,14,Action
58185,14,Action
58252,14,Action
58339,14,Action
58340,14,Action
58341,14,Action
58374,14,Action
5877,14,Action
58813,14,Action
59007,14,Action
59125,14,Action
59133,14,Action
59142,14,Action
59149,14,Action
59151,14,Action
59152,14,Action
59176,14,Action
59185,14,Action
59188,14,Action
59248,14,Action
59279,14,Action
59361,14,Action
59362,14,Action
5950,14,Action
59579,14,Action
59598,14,Action
59599,14,Action
59612,14,Action
60191,14,Action
6564,14,Action
660,14,Action
6617,14,Action
6773,14,Action
680,14,Action
6885,14,Action
7039,14,Action
722,14,Action
739,14,Action
7439,14,Action
764,14,Action
7689,14,Action
773,14,Action
802,14,Action
842,14,Action
8444,14,Action
857,14,Action
865,14,Action
894,14,Action
9385,14,Action
95831,14,Action
9816,14,Action
9920,14,Action
10116,11,RPG
10296,11,RPG
10393,11,RPG
10991,11,RPG
1121,11,RPG
12045,11,RPG
1205,11,RPG
123,11,RPG
1256,11,RPG
12757,11,RPG
127659,11,RPG
12877,11,RPG
1299,11,RPG
13070,11,RPG
13464,11,RPG
13498,11,RPG
13589,11,RPG
13820,11,RPG
13902,11,RPG
14015,11,RPG
14448,11,RPG
1447,11,RPG
14989,11,RPG
14990,11,RPG
15294,11,RPG
15712,11,RPG
15829,11,RPG
16123,11,RPG
16160,11,RPG
16255,11,RPG
16677,11,RPG
16747,11,RPG
16813,11,RPG
16903,11,RPG
17127,11,RPG
17283,11,RPG
17295,11,RPG
176573,11,RPG
17698,11,RPG
17744,11,RPG
17818,11,RPG
17857,11,RPG
17885,11,RPG
18183,11,RPG
18272,11,RPG
18886,11,RPG
19056,11,RPG
19057,11,RPG
19193,11,RPG
19384,11,RPG
19439,11,RPG
19531,11,RPG
19536,11,RPG
19584,11,RPG
19635,11,RPG
19643,11,RPG
2047,11,RPG
20887,11,RPG
2093,11,RPG
2134,11,RPG
2145,11,RPG
21876,11,RPG
22512,11,RPG
2255,11,RPG
22794,11,RPG
22808,11,RPG
2284,11,RPG
22918,11,RPG
2309,11,RPG
23350,11,RPG
23562,11,RPG
23599,11,RPG
23600,11,RPG
23755,11,RPG
23756,11,RPG
23771,11,RPG
23873,11,RPG
23875,11,RPG
23890,11,RPG
23903,11,RPG
23914,11,RPG
23916,11,RPG
23976,11,RPG
24033,11,RPG
24072,11,RPG
24075,11,RPG
24079,11,RPG
241045,11,RPG
241047,11,RPG
24182,11,RPG
2420,11,RPG
24244,11,RPG
244705,11,RPG
244713,11,RPG
24538,11,RPG
2459,11,RPG
24669,11,RPG
24716,11,RPG
24766,11,RPG
2479,11,RPG
24813,11,RPG
24825,11,RPG
24964,11,RPG
24975,11,RPG
249949,11,RPG
25021,11,RPG
25046,11,RPG
25097,11,RPG
2510,11,RPG
251460,11,RPG
251461,11,RPG
251483,11,RPG
25178,11,RPG
25327,11,RPG
25441,11,RPG
2548,11,RPG
25507,11,RPG
2551,11,RPG
25557,11,RPG
25573,11,RPG
25626,11,RPG
257243,11,RPG
25818,11,RPG
25829,11,RPG
25850,11,RPG
25976,11,RPG
26076,11,RPG
2612,11,RPG
261221,11,RPG
262375,11,RPG
26324,11,RPG
26333,11,RPG
264731,11,RPG
26489,11,RPG
266189,11,RPG
267220,11,RPG
268300,11,RPG
268301,11,RPG
26898,11,RPG
269327,11,RPG
27015,11,RPG
27077,11,RPG
27185,11,RPG
27284,11,RPG
27324,11,RPG
27392,11,RPG
27418,11,RPG
27620,11,RPG
27662,11,RPG
27683,11,RPG
2818,11,RPG
28226,11,RPG
282812,11,RPG
282822,11,RPG
282833,11,RPG
28292,11,RPG
283,11,RPG
283970,11,RPG
28454,11,RPG
28471,11,RPG
28492,11,RPG
28559,11,RPG
285649,11,RPG
28608,11,RPG
28631,11,RPG
28726,11,RPG
28764,11,RPG
2880,11,RPG
28807,11,RPG
28820,11,RPG
28944,11,RPG
29001,11,RPG
29031,11,RPG
29051,11,RPG
29154,11,RPG
292851,11,RPG
295005,11,RPG
29593,11,RPG
29746,11,RPG
2983,11,RPG
301511,11,RPG
30176,11,RPG
302306,11,RPG
30243,11,RPG
30407,11,RPG
3051,11,RPG
3057,11,RPG
30570,11,RPG
30669,11,RPG
3070,11,RPG
307137,11,RPG
3121,11,RPG
3129,11,RPG
313727,11,RPG
316811,11,RPG
31906,11,RPG
319107,11,RPG
3215,11,RPG
3243,11,RPG
3244,11,RPG
327230,11,RPG
3292,11,RPG
3299,11,RPG
33007,11,RPG
330483,11,RPG
330491,11,RPG
330494,11,RPG
330537,11,RPG
330557,11,RPG
330577,11,RPG
330654,11,RPG
330658,11,RPG
330726,11,RPG
330785,11,RPG
330789,11,RPG
330813,11,RPG
331009,11,RPG
331366,11,RPG
331435,11,RPG
331581,11,RPG
331684,11,RPG
331819,11,RPG
331887,11,RPG
331888,11,RPG
331989,11,RPG
332180,11,RPG
3324,11,RPG
332437,11,RPG
332474,11,RPG
332652,11,RPG
3328,11,RPG
332894,11,RPG
333150,11,RPG
333209,11,RPG
333212,11,RPG
333245,11,RPG
333321,11,RPG
333423,11,RPG
333436,11,RPG
333448,11,RPG
333507,11,RPG
333538,11,RPG
333703,11,RPG
333779,11,RPG
333878,11,RPG
334023,11,RPG
334024,11,RPG
334190,11,RPG
334381,11,RPG
334493,11,RPG
334627,11,RPG
334650,11,RPG
334664,11,RPG
334885,11,RPG
334904,11,RPG
334905,11,RPG
334913,11,RPG
334914,11,RPG
335037,11,RPG
335164,11,RPG
3352,11,RPG
335271,11,RPG
335378,11,RPG
335698,11,RPG
335766,11,RPG
3358,11,RPG
335817,11,RPG
335818,11,RPG
335820,11,RPG
335878,11,RPG
335961,11,RPG
336116,11,RPG
336177,11,RPG
336200,11,RPG
336202,11,RPG
336203,11,RPG
336326,11,RPG
336376,11,RPG
336680,11,RPG
336715,11,RPG
336748,11,RPG
336754,11,RPG
336801,11,RPG
336803,11,RPG
336807,11,RPG
3387,11,RPG
3407,11,RPG
3421,11,RPG
3427,11,RPG
343595,11,RPG
34786,11,RPG
34851,11,RPG
34872,11,RPG
34938,11,RPG
3495,11,RPG
35038,11,RPG
35242,11,RPG
3527,11,RPG
353407,11,RPG
35358,11,RPG
3543,11,RPG
35573,11,RPG
3584,11,RPG
3586,11,RPG
36018,11,RPG
3615,11,RPG
3628,11,RPG
3647,11,RPG
3661,11,RPG
366885,11,RPG
3670,11,RPG
36797,11,RPG
368108,11,RPG
3683,11,RPG
36850,11,RPG
36877,11,RPG
3689,11,RPG
3691,11,RPG
3715,11,RPG
37153,11,RPG
3720,11,RPG
3730,11,RPG
37333,11,RPG
37365,11,RPG
3741,11,RPG
3743,11,RPG
3751,11,RPG
37540,11,RPG
3757,11,RPG
3763,11,RPG
3796,11,RPG
38002,11,RPG
38026,11,RPG
38055,11,RPG
38060,11,RPG
38218,11,RPG
3824,11,RPG
3829,11,RPG
3840,11,RPG
384488,11,RPG
38535,11,RPG
3884,11,RPG
3887,11,RPG
38965,11,RPG
39120,11,RPG
39236,11,RPG
3941,11,RPG
3943,11,RPG
39487,11,RPG
395975,11,RPG
39676,11,RPG
39685,11,RPG
39703,11,RPG
39709,11,RPG
40002,11,RPG
4009,11,RPG
40129,11,RPG
4016,11,RPG
402492,11,RPG
4026,11,RPG
40273,11,RPG
40379,11,RPG
403803,11,RPG
40428,11,RPG
4045,11,RPG
40468,11,RPG
40470,11,RPG
405269,11,RPG
40536,11,RPG
4057,11,RPG
4067,11,RPG
406744,11,RPG
4069,11,RPG
40722,11,RPG
4090,11,RPG
40913,11,RPG
40931,11,RPG
4108,11,RPG
41121,11,RPG
41128,11,RPG
411602,11,RPG
41162,11,RPG
4118,11,RPG
4128,11,RPG
41336,11,RPG
4136,11,RPG
41416,11,RPG
41458,11,RPG
41490,11,RPG
4166,11,RPG
4167,11,RPG
41687,11,RPG
4179,11,RPG
4185,11,RPG
42056,11,RPG
42152,11,RPG
42215,11,RPG
4229,11,RPG
42455,11,RPG
4248,11,RPG
425,11,RPG
4265,11,RPG
42695,11,RPG
42709,11,RPG
4279,11,RPG
4281,11,RPG
42849,11,RPG
4285,11,RPG
42901,11,RPG
4293,11,RPG
42957,11,RPG
4297,11,RPG
4301,11,RPG
43060,11,RPG
4319,11,RPG
43350,11,RPG
4339,11,RPG
43432,11,RPG
4416,11,RPG
44194,11,RPG
4439,11,RPG
4440,11,RPG
44525,11,RPG
4466,11,RPG
4557,11,RPG
4558,11,RPG
4559,11,RPG
4571,11,RPG
4586,11,RPG
4600,11,RPG
4634,11,RPG
463731,11,RPG
4639,11,RPG
4720,11,RPG
4727,11,RPG
4731,11,RPG
4742,11,RPG
4749,11,RPG
4767,11,RPG
4777,11,RPG
4782,11,RPG
4806,11,RPG
4825,11,RPG
4828,11,RPG
4851,11,RPG
486730,11,RPG
4870,11,RPG
4893,11,RPG
49,11,RPG
49783,11,RPG
49869,11,RPG
4993,11,RPG
5005,11,RPG
501,11,RPG
50198,11,RPG
5028,11,RPG
5032,11,RPG
5069,11,RPG
5075,11,RPG
50758,11,RPG
5084,11,RPG
50971,11,RPG
5098,11,RPG
5106,11,RPG
511483,11,RPG
513032,11,RPG
5165,11,RPG
51673,11,RPG
5169,11,RPG
5189,11,RPG
5194,11,RPG
5203,11,RPG
5204,11,RPG
5219,11,RPG
5231,11,RPG
5232,11,RPG
52332,11,RPG
5249,11,RPG
5261,11,RPG
52672,11,RPG
52674,11,RPG
52675,11,RPG
52697,11,RPG
52749,11,RPG
52799,11,RPG
52800,11,RPG
52869,11,RPG
52870,11,RPG
52939,11,RPG
52943,11,RPG
52945,11,RPG
52969,11,RPG
53002,11,RPG
53049,11,RPG
53075,11,RPG
53078,11,RPG
53085,11,RPG
53089,11,RPG
53090,11,RPG
53091,11,RPG
53099,11,RPG
53150,11,RPG
53165,11,RPG
53179,11,RPG
53189,11,RPG
53205,11,RPG
53255,11,RPG
53265,11,RPG
53357,11,RPG
53382,11,RPG
53383,11,RPG
